"id","subject_id","student_id","grade","time_of"
3621,8,"40e0fe",10,2023-09-19
3622,3,"40e0fe",5,2023-09-19
3623,4,"2d2957",5,2023-09-19
3624,7,"2d2957",2,2023-09-19
3625,8,"2d2957",6,2023-09-19
3626,3,"2d2957",5,2023-09-19
3627,2,"807817",12,2023-09-20
3628,4,"807817",1,2023-09-20
3629,6,"807817",10,2023-09-20
3630,3,"807817",1,2023-09-20
3631,7,"807817",3,2023-09-20
3632,2,"7b268b",3,2023-09-20
3633,4,"7b268b",1,2023-09-20
3634,6,"7b268b",3,2023-09-20
3635,3,"7b268b",8,2023-09-20
3636,7,"7b268b",3,2023-09-20
3637,2,"6f7010",1,2023-09-20
3638,4,"6f7010",3,2023-09-20
3639,6,"6f7010",6,2023-09-20
3640,3,"6f7010",9,2023-09-20
3641,7,"6f7010",4,2023-09-20
3642,2,"000a1b",11,2023-09-20
3643,4,"000a1b",11,2023-09-20
3644,6,"000a1b",10,2023-09-20
3645,3,"000a1b",2,2023-09-20
3646,7,"000a1b",4,2023-09-20
3647,2,"1e77b0",7,2023-09-20
3648,4,"1e77b0",8,2023-09-20
3649,6,"1e77b0",3,2023-09-20
3650,3,"1e77b0",10,2023-09-20
3651,7,"1e77b0",7,2023-09-20
3652,3,b39cee,2,2023-09-21
3653,6,b39cee,5,2023-09-21
3654,7,b39cee,12,2023-09-21
3655,8,b39cee,3,2023-09-21
3656,3,"1c192d",4,2023-09-21
3657,6,"1c192d",5,2023-09-21
3658,7,"1c192d",1,2023-09-21
3659,8,"1c192d",11,2023-09-21
3660,3,a67c06,2,2023-09-21
3661,6,a67c06,8,2023-09-21
3662,7,a67c06,3,2023-09-21
3663,8,a67c06,9,2023-09-21
3664,3,a2befa,5,2023-09-21
3665,6,a2befa,2,2023-09-21
3666,7,a2befa,7,2023-09-21
3667,8,a2befa,1,2023-09-21
3668,3,"6f7010",8,2023-09-21
3669,6,"6f7010",4,2023-09-21
3670,7,"6f7010",7,2023-09-21
3671,8,"6f7010",9,2023-09-21
3672,1,"98059a",12,2023-09-22
3673,6,"98059a",6,2023-09-22
3674,5,"98059a",11,2023-09-22
3675,3,"98059a",2,2023-09-22
3676,1,"3762de",7,2023-09-22
3677,6,"3762de",2,2023-09-22
3678,5,"3762de",9,2023-09-22
3679,3,"3762de",1,2023-09-22
3680,1,e04ff9,6,2023-09-22
3681,6,e04ff9,10,2023-09-22
3682,5,e04ff9,1,2023-09-22
3683,3,e04ff9,3,2023-09-22
3684,1,c91a13,12,2023-09-22
3685,6,c91a13,6,2023-09-22
3686,5,c91a13,10,2023-09-22
3687,3,c91a13,8,2023-09-22
3688,8,decb92,3,2023-09-25
3689,2,decb92,6,2023-09-25
3690,3,decb92,8,2023-09-25
3691,4,decb92,10,2023-09-25
3692,6,decb92,4,2023-09-25
3693,8,"0a8153",1,2023-09-25
3694,2,"0a8153",4,2023-09-25
3695,3,"0a8153",5,2023-09-25
3696,4,"0a8153",8,2023-09-25
3697,6,"0a8153",2,2023-09-25
3698,8,b723f5,3,2023-09-25
3699,2,b723f5,4,2023-09-25
3700,3,b723f5,9,2023-09-25
3701,4,b723f5,10,2023-09-25
3702,6,b723f5,9,2023-09-25
3703,8,"807817",4,2023-09-25
3704,2,"807817",5,2023-09-25
3705,3,"807817",9,2023-09-25
3706,4,"807817",1,2023-09-25
3707,6,"807817",8,2023-09-25
3708,8,"7b268b",11,2023-09-25
3709,2,"7b268b",7,2023-09-25
3710,3,"7b268b",7,2023-09-25
3711,4,"7b268b",12,2023-09-25
3712,6,"7b268b",1,2023-09-25
3713,6,b723f5,3,2023-09-26
3714,5,b723f5,3,2023-09-26
3715,8,b723f5,12,2023-09-26
3716,1,b723f5,4,2023-09-26
3717,3,b723f5,11,2023-09-26
3718,6,"6f7010",7,2023-09-26
3719,5,"6f7010",11,2023-09-26
3720,8,"6f7010",1,2023-09-26
3721,1,"6f7010",10,2023-09-26
3722,3,"6f7010",5,2023-09-26
3723,6,decb92,8,2023-09-26
3724,5,decb92,5,2023-09-26
3725,8,decb92,6,2023-09-26
3726,1,decb92,1,2023-09-26
3727,3,decb92,12,2023-09-26
3728,6,a2befa,8,2023-09-26
3729,5,a2befa,8,2023-09-26
3730,8,a2befa,2,2023-09-26
3731,1,a2befa,1,2023-09-26
3732,3,a2befa,5,2023-09-26
3733,2,b706e0,6,2023-09-27
3734,8,b706e0,5,2023-09-27
3735,6,b706e0,4,2023-09-27
3736,4,b706e0,2,2023-09-27
3737,2,"997a44",10,2023-09-27
3738,8,"997a44",8,2023-09-27
3739,6,"997a44",7,2023-09-27
3740,4,"997a44",3,2023-09-27
3741,2,d0ce45,10,2023-09-27
3742,8,d0ce45,8,2023-09-27
3743,6,d0ce45,1,2023-09-27
3744,4,d0ce45,2,2023-09-27
3745,2,"807817",1,2023-09-27
3746,8,"807817",9,2023-09-27
3747,6,"807817",10,2023-09-27
3748,4,"807817",2,2023-09-27
3749,7,a67c06,10,2023-09-28
3750,8,a67c06,12,2023-09-28
3751,3,a67c06,8,2023-09-28
3752,1,a67c06,4,2023-09-28
3753,7,edbed6,4,2023-09-28
3754,8,edbed6,9,2023-09-28
3755,3,edbed6,11,2023-09-28
3756,1,edbed6,12,2023-09-28
3757,7,ed3bef,11,2023-09-28
3758,8,ed3bef,4,2023-09-28
3759,3,ed3bef,2,2023-09-28
3760,1,ed3bef,6,2023-09-28
3761,7,"40e0fe",5,2023-09-28
3762,8,"40e0fe",3,2023-09-28
3763,3,"40e0fe",3,2023-09-28
3764,1,"40e0fe",5,2023-09-28
3765,7,"047011",6,2023-09-28
3766,8,"047011",10,2023-09-28
3767,3,"047011",8,2023-09-28
3768,1,"047011",10,2023-09-28
3769,8,b85d7b,7,2023-09-29
3770,1,b85d7b,7,2023-09-29
3771,7,b85d7b,2,2023-09-29
3772,3,b85d7b,9,2023-09-29
3773,8,decb92,11,2023-09-29
3774,1,decb92,6,2023-09-29
3775,7,decb92,2,2023-09-29
3776,3,decb92,9,2023-09-29
3777,8,"997a44",4,2023-09-29
3778,1,"997a44",8,2023-09-29
3779,7,"997a44",3,2023-09-29
3780,3,"997a44",1,2023-09-29
3781,8,"1e77b0",4,2023-09-29
3782,1,"1e77b0",10,2023-09-29
3783,7,"1e77b0",5,2023-09-29
3784,3,"1e77b0",1,2023-09-29
3785,6,b931ea,2,2023-10-02
3786,2,b931ea,10,2023-10-02
3787,8,b931ea,2,2023-10-02
3788,4,b931ea,2,2023-10-02
3789,6,"7b268b",10,2023-10-02
3790,2,"7b268b",6,2023-10-02
3791,8,"7b268b",11,2023-10-02
3792,4,"7b268b",7,2023-10-02
3793,6,"83d833",3,2023-10-02
3794,2,"83d833",4,2023-10-02
3795,8,"83d833",2,2023-10-02
3796,4,"83d833",4,2023-10-02
3797,6,b39cee,12,2023-10-02
3798,2,b39cee,1,2023-10-02
3799,8,b39cee,8,2023-10-02
3800,4,b39cee,12,2023-10-02
3801,6,a2befa,11,2023-10-03
3802,5,a2befa,6,2023-10-03
3803,4,a2befa,9,2023-10-03
3804,2,a2befa,10,2023-10-03
3805,7,a2befa,10,2023-10-03
3806,6,b9b00b,2,2023-10-03
3807,5,b9b00b,6,2023-10-03
3808,4,b9b00b,2,2023-10-03
3809,2,b9b00b,12,2023-10-03
3810,7,b9b00b,9,2023-10-03
3811,6,bbdcca,4,2023-10-03
3812,5,bbdcca,7,2023-10-03
3813,4,bbdcca,6,2023-10-03
3814,2,bbdcca,3,2023-10-03
3815,7,bbdcca,8,2023-10-03
3816,6,e62b25,4,2023-10-03
3817,5,e62b25,7,2023-10-03
3818,4,e62b25,2,2023-10-03
3819,2,e62b25,6,2023-10-03
3820,7,e62b25,6,2023-10-03
3821,5,"5f76a8",2,2023-10-04
3822,4,"5f76a8",3,2023-10-04
3823,1,"5f76a8",1,2023-10-04
3824,8,"5f76a8",6,2023-10-04
3825,3,"5f76a8",1,2023-10-04
3826,5,"047011",4,2023-10-04
3827,4,"047011",5,2023-10-04
3828,1,"047011",9,2023-10-04
3829,8,"047011",7,2023-10-04
3830,3,"047011",7,2023-10-04
3831,5,"7bfb92",8,2023-10-04
3832,4,"7bfb92",12,2023-10-04
3833,1,"7bfb92",6,2023-10-04
3834,8,"7bfb92",2,2023-10-04
3835,3,"7bfb92",5,2023-10-04
3836,5,ed3bef,10,2023-10-04
3837,4,ed3bef,2,2023-10-04
3838,1,ed3bef,2,2023-10-04
3839,8,ed3bef,10,2023-10-04
3840,3,ed3bef,9,2023-10-04
3841,8,eabec7,4,2023-10-05
3842,1,eabec7,1,2023-10-05
3843,5,eabec7,4,2023-10-05
3844,2,eabec7,3,2023-10-05
3845,4,eabec7,6,2023-10-05
3846,8,"807817",8,2023-10-05
3847,1,"807817",7,2023-10-05
3848,5,"807817",8,2023-10-05
3849,2,"807817",4,2023-10-05
3850,4,"807817",4,2023-10-05
3851,8,b931ea,4,2023-10-05
3852,1,b931ea,4,2023-10-05
3853,5,b931ea,3,2023-10-05
3854,2,b931ea,1,2023-10-05
3855,4,b931ea,4,2023-10-05
3856,8,"39be13",4,2023-10-05
3857,1,"39be13",1,2023-10-05
3858,5,"39be13",8,2023-10-05
3859,2,"39be13",6,2023-10-05
3860,4,"39be13",6,2023-10-05
3861,8,dcdc9b,8,2023-10-05
3862,1,dcdc9b,7,2023-10-05
3863,5,dcdc9b,10,2023-10-05
3864,2,dcdc9b,7,2023-10-05
3865,4,dcdc9b,9,2023-10-05
3866,6,"549cec",8,2023-10-06
3867,3,"549cec",11,2023-10-06
3868,5,"549cec",2,2023-10-06
3869,4,"549cec",1,2023-10-06
3870,1,"549cec",9,2023-10-06
3871,6,c91a13,4,2023-10-06
3872,3,c91a13,1,2023-10-06
3873,5,c91a13,2,2023-10-06
3874,4,c91a13,1,2023-10-06
3875,1,c91a13,6,2023-10-06
3876,6,decb92,4,2023-10-06
3877,3,decb92,1,2023-10-06
3878,5,decb92,12,2023-10-06
3879,4,decb92,8,2023-10-06
3880,1,decb92,1,2023-10-06
3881,6,ed3bef,7,2023-10-06
3882,3,ed3bef,8,2023-10-06
3883,5,ed3bef,12,2023-10-06
3884,4,ed3bef,9,2023-10-06
3885,1,ed3bef,11,2023-10-06
3886,6,"997a44",11,2023-10-06
3887,3,"997a44",10,2023-10-06
3888,5,"997a44",11,2023-10-06
3889,4,"997a44",9,2023-10-06
3890,1,"997a44",10,2023-10-06
3891,3,"2d30ec",11,2023-10-09
3892,5,"2d30ec",1,2023-10-09
3893,8,"2d30ec",5,2023-10-09
3894,1,"2d30ec",5,2023-10-09
3895,4,"2d30ec",11,2023-10-09
3896,3,"40e0fe",5,2023-10-09
3897,5,"40e0fe",3,2023-10-09
3898,8,"40e0fe",10,2023-10-09
3899,1,"40e0fe",5,2023-10-09
3900,4,"40e0fe",10,2023-10-09
3901,3,"3762de",4,2023-10-09
3902,5,"3762de",3,2023-10-09
3903,8,"3762de",2,2023-10-09
3904,1,"3762de",6,2023-10-09
3905,4,"3762de",2,2023-10-09
3906,3,"000a1b",6,2023-10-09
3907,5,"000a1b",9,2023-10-09
3908,8,"000a1b",8,2023-10-09
3909,1,"000a1b",9,2023-10-09
3910,4,"000a1b",6,2023-10-09
3911,3,"2d30ec",2,2023-10-10
3912,8,"2d30ec",8,2023-10-10
3913,6,"2d30ec",12,2023-10-10
3914,7,"2d30ec",12,2023-10-10
3915,3,ab288c,3,2023-10-10
3916,8,ab288c,11,2023-10-10
3917,6,ab288c,2,2023-10-10
3918,7,ab288c,6,2023-10-10
3919,3,"98059a",9,2023-10-10
3920,8,"98059a",11,2023-10-10
3921,6,"98059a",8,2023-10-10
3922,7,"98059a",5,2023-10-10
3923,3,"275dd5",7,2023-10-10
3924,8,"275dd5",1,2023-10-10
3925,6,"275dd5",11,2023-10-10
3926,7,"275dd5",11,2023-10-10
3927,5,"3fb3e7",10,2023-10-11
3928,3,"3fb3e7",6,2023-10-11
3929,2,"3fb3e7",3,2023-10-11
3930,4,"3fb3e7",5,2023-10-11
3931,5,"98059a",11,2023-10-11
3932,3,"98059a",9,2023-10-11
3933,2,"98059a",7,2023-10-11
3934,4,"98059a",2,2023-10-11
3935,5,a06b5a,12,2023-10-11
3936,3,a06b5a,7,2023-10-11
3937,2,a06b5a,7,2023-10-11
3938,4,a06b5a,1,2023-10-11
3939,5,d022bd,9,2023-10-11
3940,3,d022bd,3,2023-10-11
3941,2,d022bd,6,2023-10-11
3942,4,d022bd,11,2023-10-11
3943,5,"1c192d",11,2023-10-11
3944,3,"1c192d",2,2023-10-11
3945,2,"1c192d",10,2023-10-11
3946,4,"1c192d",11,2023-10-11
3947,1,"3fb3e7",8,2023-10-12
3948,4,"3fb3e7",8,2023-10-12
3949,8,"3fb3e7",5,2023-10-12
3950,2,"3fb3e7",5,2023-10-12
3951,5,"3fb3e7",10,2023-10-12
3952,1,"960b19",12,2023-10-12
3953,4,"960b19",1,2023-10-12
3954,8,"960b19",10,2023-10-12
3955,2,"960b19",5,2023-10-12
3956,5,"960b19",6,2023-10-12
3957,1,e04ff9,10,2023-10-12
3958,4,e04ff9,10,2023-10-12
3959,8,e04ff9,9,2023-10-12
3960,2,e04ff9,9,2023-10-12
3961,5,e04ff9,2,2023-10-12
3962,1,b931ea,11,2023-10-12
3963,4,b931ea,12,2023-10-12
3964,8,b931ea,10,2023-10-12
3965,2,b931ea,12,2023-10-12
3966,5,b931ea,9,2023-10-12
3967,4,"960b19",12,2023-10-13
3968,6,"960b19",4,2023-10-13
3969,2,"960b19",1,2023-10-13
3970,7,"960b19",11,2023-10-13
3971,4,"3fb3e7",4,2023-10-13
3972,6,"3fb3e7",6,2023-10-13
3973,2,"3fb3e7",8,2023-10-13
3974,7,"3fb3e7",2,2023-10-13
3975,4,"549cec",8,2023-10-13
3976,6,"549cec",8,2023-10-13
3977,2,"549cec",6,2023-10-13
3978,7,"549cec",10,2023-10-13
3979,4,bbdcca,5,2023-10-13
3980,6,bbdcca,4,2023-10-13
3981,2,bbdcca,6,2023-10-13
3982,7,bbdcca,12,2023-10-13
3983,8,"997a44",5,2023-10-16
3984,3,"997a44",12,2023-10-16
3985,7,"997a44",5,2023-10-16
3986,1,"997a44",3,2023-10-16
3987,8,"275dd5",11,2023-10-16
3988,3,"275dd5",1,2023-10-16
3989,7,"275dd5",9,2023-10-16
3990,1,"275dd5",12,2023-10-16
3991,8,"929b52",7,2023-10-16
3992,3,"929b52",7,2023-10-16
3993,7,"929b52",11,2023-10-16
3994,1,"929b52",10,2023-10-16
3995,8,dcdc9b,9,2023-10-16
3996,3,dcdc9b,4,2023-10-16
3997,7,dcdc9b,9,2023-10-16
3998,1,dcdc9b,9,2023-10-16
3999,6,"960b19",10,2023-10-17
4000,4,"960b19",11,2023-10-17
4001,7,"960b19",9,2023-10-17
4002,3,"960b19",4,2023-10-17
4003,2,"960b19",12,2023-10-17
4004,6,c91a13,10,2023-10-17
4005,4,c91a13,5,2023-10-17
4006,7,c91a13,8,2023-10-17
4007,3,c91a13,9,2023-10-17
4008,2,c91a13,10,2023-10-17
4009,6,"98059a",1,2023-10-17
4010,4,"98059a",5,2023-10-17
4011,7,"98059a",8,2023-10-17
4012,3,"98059a",11,2023-10-17
4013,2,"98059a",2,2023-10-17
4014,6,a2befa,11,2023-10-17
4015,4,a2befa,7,2023-10-17
4016,7,a2befa,8,2023-10-17
4017,3,a2befa,8,2023-10-17
4018,2,a2befa,6,2023-10-17
4019,6,dcdc9b,4,2023-10-17
4020,4,dcdc9b,11,2023-10-17
4021,7,dcdc9b,8,2023-10-17
4022,3,dcdc9b,2,2023-10-17
4023,2,dcdc9b,1,2023-10-17
4024,4,eabec7,7,2023-10-18
4025,1,eabec7,10,2023-10-18
4026,7,eabec7,6,2023-10-18
4027,5,eabec7,4,2023-10-18
4028,4,"6f234a",10,2023-10-18
4029,1,"6f234a",2,2023-10-18
4030,7,"6f234a",10,2023-10-18
4031,5,"6f234a",6,2023-10-18
4032,4,"1e77b0",1,2023-10-18
4033,1,"1e77b0",11,2023-10-18
4034,7,"1e77b0",3,2023-10-18
4035,5,"1e77b0",10,2023-10-18
4036,4,ab288c,5,2023-10-18
4037,1,ab288c,12,2023-10-18
4038,7,ab288c,12,2023-10-18
4039,5,ab288c,3,2023-10-18
4040,4,a482ef,4,2023-10-18
4041,1,a482ef,9,2023-10-18
4042,7,a482ef,3,2023-10-18
4043,5,a482ef,8,2023-10-18
4044,3,eabec7,2,2023-10-19
4045,7,eabec7,2,2023-10-19
4046,5,eabec7,3,2023-10-19
4047,4,eabec7,11,2023-10-19
4048,3,a67c06,9,2023-10-19
4049,7,a67c06,9,2023-10-19
4050,5,a67c06,5,2023-10-19
4051,4,a67c06,9,2023-10-19
4052,3,"40e0fe",1,2023-10-19
4053,7,"40e0fe",3,2023-10-19
4054,5,"40e0fe",5,2023-10-19
4055,4,"40e0fe",7,2023-10-19
4056,3,dcdc9b,3,2023-10-19
4057,7,dcdc9b,11,2023-10-19
4058,5,dcdc9b,9,2023-10-19
4059,4,dcdc9b,1,2023-10-19
4060,8,edbed6,6,2023-10-20
4061,6,edbed6,10,2023-10-20
4062,1,edbed6,5,2023-10-20
4063,2,edbed6,3,2023-10-20
4064,8,c91a13,7,2023-10-20
4065,6,c91a13,4,2023-10-20
4066,1,c91a13,1,2023-10-20
4067,2,c91a13,12,2023-10-20
4068,8,"929b52",6,2023-10-20
4069,6,"929b52",9,2023-10-20
4070,1,"929b52",3,2023-10-20
4071,2,"929b52",12,2023-10-20
4072,8,"3762de",9,2023-10-20
4073,6,"3762de",5,2023-10-20
4074,1,"3762de",4,2023-10-20
4075,2,"3762de",9,2023-10-20
4076,8,"000a1b",2,2023-10-20
4077,6,"000a1b",1,2023-10-20
4078,1,"000a1b",7,2023-10-20
4079,2,"000a1b",9,2023-10-20
4080,6,"997a44",7,2023-10-23
4081,8,"997a44",12,2023-10-23
4082,7,"997a44",12,2023-10-23
4083,3,"997a44",5,2023-10-23
4084,6,"807817",11,2023-10-23
4085,8,"807817",8,2023-10-23
4086,7,"807817",6,2023-10-23
4087,3,"807817",7,2023-10-23
4088,6,b931ea,4,2023-10-23
4089,8,b931ea,4,2023-10-23
4090,7,b931ea,7,2023-10-23
4091,3,b931ea,5,2023-10-23
4092,6,"80cc75",10,2023-10-23
4093,8,"80cc75",7,2023-10-23
4094,7,"80cc75",8,2023-10-23
4095,3,"80cc75",2,2023-10-23
4096,6,"39be13",9,2023-10-24
4097,7,"39be13",5,2023-10-24
4098,2,"39be13",12,2023-10-24
4099,5,"39be13",10,2023-10-24
4100,6,"40e0fe",5,2023-10-24
4101,7,"40e0fe",12,2023-10-24
4102,2,"40e0fe",9,2023-10-24
4103,5,"40e0fe",7,2023-10-24
4104,6,"275dd5",1,2023-10-24
4105,7,"275dd5",4,2023-10-24
4106,2,"275dd5",8,2023-10-24
4107,5,"275dd5",11,2023-10-24
4108,6,dcdc9b,3,2023-10-24
4109,7,dcdc9b,6,2023-10-24
4110,2,dcdc9b,8,2023-10-24
4111,5,dcdc9b,5,2023-10-24
4112,6,"929b52",1,2023-10-25
4113,8,"929b52",6,2023-10-25
4114,2,"929b52",5,2023-10-25
4115,7,"929b52",3,2023-10-25
4116,1,"929b52",3,2023-10-25
4117,6,decb92,4,2023-10-25
4118,8,decb92,7,2023-10-25
4119,2,decb92,3,2023-10-25
4120,7,decb92,1,2023-10-25
4121,1,decb92,11,2023-10-25
4122,6,a06b5a,6,2023-10-25
4123,8,a06b5a,5,2023-10-25
4124,2,a06b5a,5,2023-10-25
4125,7,a06b5a,9,2023-10-25
4126,1,a06b5a,1,2023-10-25
4127,6,b706e0,2,2023-10-25
4128,8,b706e0,1,2023-10-25
4129,2,b706e0,4,2023-10-25
4130,7,b706e0,3,2023-10-25
4131,1,b706e0,6,2023-10-25
4132,6,"7b268b",5,2023-10-25
4133,8,"7b268b",10,2023-10-25
4134,2,"7b268b",5,2023-10-25
4135,7,"7b268b",9,2023-10-25
4136,1,"7b268b",4,2023-10-25
4137,4,c91a13,11,2023-10-26
4138,5,c91a13,1,2023-10-26
4139,2,c91a13,7,2023-10-26
4140,6,c91a13,7,2023-10-26
4141,1,c91a13,4,2023-10-26
4142,4,b723f5,2,2023-10-26
4143,5,b723f5,9,2023-10-26
4144,2,b723f5,7,2023-10-26
4145,6,b723f5,3,2023-10-26
4146,1,b723f5,8,2023-10-26
4147,4,eabec7,12,2023-10-26
4148,5,eabec7,10,2023-10-26
4149,2,eabec7,1,2023-10-26
4150,6,eabec7,6,2023-10-26
4151,1,eabec7,1,2023-10-26
4152,4,"6f234a",2,2023-10-26
4153,5,"6f234a",6,2023-10-26
4154,2,"6f234a",11,2023-10-26
4155,6,"6f234a",6,2023-10-26
4156,1,"6f234a",11,2023-10-26
4157,4,b706e0,7,2023-10-26
4158,5,b706e0,8,2023-10-26
4159,2,b706e0,10,2023-10-26
4160,6,b706e0,11,2023-10-26
4161,1,b706e0,9,2023-10-26
4162,2,"1c192d",8,2023-10-27
4163,1,"1c192d",3,2023-10-27
4164,7,"1c192d",5,2023-10-27
4165,5,"1c192d",9,2023-10-27
4166,2,b723f5,6,2023-10-27
4167,1,b723f5,3,2023-10-27
4168,7,b723f5,4,2023-10-27
4169,5,b723f5,8,2023-10-27
4170,2,a2befa,8,2023-10-27
4171,1,a2befa,9,2023-10-27
4172,7,a2befa,5,2023-10-27
4173,5,a2befa,9,2023-10-27
4174,2,bbdcca,11,2023-10-27
4175,1,bbdcca,5,2023-10-27
4176,7,bbdcca,12,2023-10-27
4177,5,bbdcca,12,2023-10-27
4178,3,"000a1b",5,2023-10-30
4179,1,"000a1b",9,2023-10-30
4180,8,"000a1b",4,2023-10-30
4181,2,"000a1b",2,2023-10-30
4182,3,ab288c,9,2023-10-30
4183,1,ab288c,10,2023-10-30
4184,8,ab288c,7,2023-10-30
4185,2,ab288c,2,2023-10-30
4186,3,b931ea,2,2023-10-30
4187,1,b931ea,7,2023-10-30
4188,8,b931ea,6,2023-10-30
4189,2,b931ea,4,2023-10-30
4190,3,"960b19",3,2023-10-30
4191,1,"960b19",2,2023-10-30
4192,8,"960b19",9,2023-10-30
4193,2,"960b19",11,2023-10-30
4194,5,b931ea,12,2023-10-31
4195,7,b931ea,5,2023-10-31
4196,2,b931ea,7,2023-10-31
4197,8,b931ea,8,2023-10-31
4198,5,"7bfb92",12,2023-10-31
4199,7,"7bfb92",7,2023-10-31
4200,2,"7bfb92",12,2023-10-31
4201,8,"7bfb92",3,2023-10-31
4202,5,"83d833",9,2023-10-31
4203,7,"83d833",1,2023-10-31
4204,2,"83d833",8,2023-10-31
4205,8,"83d833",1,2023-10-31
4206,5,"80cc75",6,2023-10-31
4207,7,"80cc75",8,2023-10-31
4208,2,"80cc75",12,2023-10-31
4209,8,"80cc75",6,2023-10-31
4210,5,b93755,6,2023-10-31
4211,7,b93755,5,2023-10-31
4212,2,b93755,5,2023-10-31
4213,8,b93755,6,2023-10-31
4214,6,"6f7010",5,2023-11-01
4215,1,"6f7010",4,2023-11-01
4216,2,"6f7010",2,2023-11-01
4217,8,"6f7010",2,2023-11-01
4218,3,"6f7010",3,2023-11-01
4219,6,"1e77b0",10,2023-11-01
4220,1,"1e77b0",5,2023-11-01
4221,2,"1e77b0",2,2023-11-01
4222,8,"1e77b0",5,2023-11-01
4223,3,"1e77b0",5,2023-11-01
4224,6,a2befa,5,2023-11-01
4225,1,a2befa,9,2023-11-01
4226,2,a2befa,4,2023-11-01
4227,8,a2befa,9,2023-11-01
4228,3,a2befa,6,2023-11-01
4229,6,"83d833",5,2023-11-01
4230,1,"83d833",8,2023-11-01
4231,2,"83d833",1,2023-11-01
4232,8,"83d833",9,2023-11-01
4233,3,"83d833",5,2023-11-01
4234,2,"5f76a8",6,2023-11-02
4235,5,"5f76a8",2,2023-11-02
4236,8,"5f76a8",10,2023-11-02
4237,3,"5f76a8",12,2023-11-02
4238,4,"5f76a8",2,2023-11-02
4239,2,a482ef,4,2023-11-02
4240,5,a482ef,9,2023-11-02
4241,8,a482ef,8,2023-11-02
4242,3,a482ef,6,2023-11-02
4243,4,a482ef,1,2023-11-02
4244,2,"1e77b0",11,2023-11-02
4245,5,"1e77b0",12,2023-11-02
4246,8,"1e77b0",3,2023-11-02
4247,3,"1e77b0",6,2023-11-02
4248,4,"1e77b0",7,2023-11-02
4249,2,"83d833",8,2023-11-02
4250,5,"83d833",4,2023-11-02
4251,8,"83d833",6,2023-11-02
4252,3,"83d833",1,2023-11-02
4253,4,"83d833",10,2023-11-02
4254,4,edbed6,11,2023-11-03
4255,6,edbed6,3,2023-11-03
4256,7,edbed6,4,2023-11-03
4257,5,edbed6,10,2023-11-03
4258,4,"1c192d",8,2023-11-03
4259,6,"1c192d",9,2023-11-03
4260,7,"1c192d",6,2023-11-03
4261,5,"1c192d",1,2023-11-03
4262,4,b85d7b,3,2023-11-03
4263,6,b85d7b,8,2023-11-03
4264,7,b85d7b,7,2023-11-03
4265,5,b85d7b,10,2023-11-03
4266,4,c77731,10,2023-11-03
4267,6,c77731,3,2023-11-03
4268,7,c77731,12,2023-11-03
4269,5,c77731,8,2023-11-03
4270,7,b723f5,7,2023-11-06
4271,6,b723f5,3,2023-11-06
4272,8,b723f5,6,2023-11-06
4273,2,b723f5,9,2023-11-06
4274,5,b723f5,8,2023-11-06
4275,7,d022bd,4,2023-11-06
4276,6,d022bd,10,2023-11-06
4277,8,d022bd,10,2023-11-06
4278,2,d022bd,5,2023-11-06
4279,5,d022bd,7,2023-11-06
4280,7,"7b268b",12,2023-11-06
4281,6,"7b268b",6,2023-11-06
4282,8,"7b268b",2,2023-11-06
4283,2,"7b268b",11,2023-11-06
4284,5,"7b268b",7,2023-11-06
4285,7,a2befa,5,2023-11-06
4286,6,a2befa,7,2023-11-06
4287,8,a2befa,10,2023-11-06
4288,2,a2befa,7,2023-11-06
4289,5,a2befa,7,2023-11-06
4290,7,bbdcca,12,2023-11-06
4291,6,bbdcca,1,2023-11-06
4292,8,bbdcca,6,2023-11-06
4293,2,bbdcca,12,2023-11-06
4294,5,bbdcca,10,2023-11-06
4295,4,"549cec",8,2023-11-07
4296,8,"549cec",3,2023-11-07
4297,7,"549cec",4,2023-11-07
4298,5,"549cec",11,2023-11-07
4299,2,"549cec",4,2023-11-07
4300,4,"39be13",10,2023-11-07
4301,8,"39be13",10,2023-11-07
4302,7,"39be13",8,2023-11-07
4303,5,"39be13",12,2023-11-07
4304,2,"39be13",1,2023-11-07
4305,4,"7bfb92",2,2023-11-07
4306,8,"7bfb92",9,2023-11-07
4307,7,"7bfb92",10,2023-11-07
4308,5,"7bfb92",10,2023-11-07
4309,2,"7bfb92",4,2023-11-07
4310,4,"3fb3e7",2,2023-11-07
4311,8,"3fb3e7",12,2023-11-07
4312,7,"3fb3e7",8,2023-11-07
4313,5,"3fb3e7",1,2023-11-07
4314,2,"3fb3e7",7,2023-11-07
4315,4,"960b19",11,2023-11-08
4316,1,"960b19",5,2023-11-08
4317,3,"960b19",8,2023-11-08
4318,7,"960b19",4,2023-11-08
4319,5,"960b19",12,2023-11-08
4320,4,dcdc9b,4,2023-11-08
4321,1,dcdc9b,2,2023-11-08
4322,3,dcdc9b,8,2023-11-08
4323,7,dcdc9b,12,2023-11-08
4324,5,dcdc9b,6,2023-11-08
4325,4,"80cc75",11,2023-11-08
4326,1,"80cc75",11,2023-11-08
4327,3,"80cc75",2,2023-11-08
4328,7,"80cc75",8,2023-11-08
4329,5,"80cc75",4,2023-11-08
4330,4,b931ea,3,2023-11-08
4331,1,b931ea,8,2023-11-08
4332,3,b931ea,3,2023-11-08
4333,7,b931ea,2,2023-11-08
4334,5,b931ea,6,2023-11-08
4335,4,a482ef,2,2023-11-08
